subject_id,workflow_id,task,reducer,data.no-there-are-no-jets-in-this-image-sequence,data.aggregation_version,data.yes-there-is-at-least-one-jet-in-this-image-sequence
70443245,18563,T0,question_reducer,3.0,3.6.0,
70443246,18563,T0,question_reducer,3.0,3.6.0,
70443247,18563,T0,question_reducer,2.0,3.6.0,1.0
70443248,18563,T0,question_reducer,3.0,3.6.0,
70443249,18563,T0,question_reducer,3.0,3.6.0,
70443250,18563,T0,question_reducer,3.0,3.6.0,
70443251,18563,T0,question_reducer,2.0,3.6.0,1.0
70443252,18563,T0,question_reducer,1.0,3.6.0,2.0
70443253,18563,T0,question_reducer,3.0,3.6.0,
70443254,18563,T0,question_reducer,2.0,3.6.0,1.0
70443255,18563,T0,question_reducer,2.0,3.6.0,1.0
70443256,18563,T0,question_reducer,3.0,3.6.0,
70443257,18563,T0,question_reducer,3.0,3.6.0,
70443258,18563,T0,question_reducer,3.0,3.6.0,
70443259,18563,T0,question_reducer,3.0,3.6.0,
70443260,18563,T0,question_reducer,3.0,3.6.0,
70443261,18563,T0,question_reducer,3.0,3.6.0,
70443262,18563,T0,question_reducer,2.0,3.6.0,1.0
70443263,18563,T0,question_reducer,1.0,3.6.0,3.0
70443264,18563,T0,question_reducer,3.0,3.6.0,
70443265,18563,T0,question_reducer,2.0,3.6.0,1.0
70443266,18563,T0,question_reducer,1.0,3.6.0,2.0
70443267,18563,T0,question_reducer,3.0,3.6.0,
70443268,18563,T0,question_reducer,2.0,3.6.0,1.0
70443269,18563,T0,question_reducer,3.0,3.6.0,
70443270,18563,T0,question_reducer,3.0,3.6.0,
70443271,18563,T0,question_reducer,3.0,3.6.0,
70443272,18563,T0,question_reducer,3.0,3.6.0,
70443273,18563,T0,question_reducer,2.0,3.6.0,1.0
70443274,18563,T0,question_reducer,2.0,3.6.0,1.0
70443275,18563,T0,question_reducer,3.0,3.6.0,
70443276,18563,T0,question_reducer,1.0,3.6.0,2.0
70443277,18563,T0,question_reducer,3.0,3.6.0,
70443278,18563,T0,question_reducer,2.0,3.6.0,1.0
70443279,18563,T0,question_reducer,3.0,3.6.0,
70443280,18563,T0,question_reducer,3.0,3.6.0,
70443281,18563,T0,question_reducer,3.0,3.6.0,
70443282,18563,T0,question_reducer,1.0,3.6.0,2.0
70443283,18563,T0,question_reducer,3.0,3.6.0,
70443284,18563,T0,question_reducer,2.0,3.6.0,1.0
70443285,18563,T0,question_reducer,3.0,3.6.0,
70443286,18563,T0,question_reducer,3.0,3.6.0,
70443287,18563,T0,question_reducer,3.0,3.6.0,
70443288,18563,T0,question_reducer,2.0,3.6.0,1.0
70443290,18563,T0,question_reducer,2.0,3.6.0,1.0
70443291,18563,T0,question_reducer,3.0,3.6.0,
70443292,18563,T0,question_reducer,2.0,3.6.0,1.0
70443293,18563,T0,question_reducer,3.0,3.6.0,
70443295,18563,T0,question_reducer,3.0,3.6.0,
70443297,18563,T0,question_reducer,2.0,3.6.0,1.0
70443298,18563,T0,question_reducer,3.0,3.6.0,
70443299,18563,T0,question_reducer,1.0,3.6.0,2.0
70443301,18563,T0,question_reducer,3.0,3.6.0,
70443302,18563,T0,question_reducer,3.0,3.6.0,
70443304,18563,T0,question_reducer,3.0,3.6.0,
70443305,18563,T0,question_reducer,2.0,3.6.0,1.0
70443306,18563,T0,question_reducer,2.0,3.6.0,1.0
70443307,18563,T0,question_reducer,1.0,3.6.0,2.0
70443309,18563,T0,question_reducer,3.0,3.6.0,
70443311,18563,T0,question_reducer,3.0,3.6.0,
70443312,18563,T0,question_reducer,3.0,3.6.0,
70443313,18563,T0,question_reducer,3.0,3.6.0,
70443315,18563,T0,question_reducer,2.0,3.6.0,1.0
70443316,18563,T0,question_reducer,3.0,3.6.0,
70443318,18563,T0,question_reducer,3.0,3.6.0,
70443319,18563,T0,question_reducer,2.0,3.6.0,1.0
70443321,18563,T0,question_reducer,3.0,3.6.0,
70443322,18563,T0,question_reducer,2.0,3.6.0,1.0
70443324,18563,T0,question_reducer,2.0,3.6.0,1.0
70443326,18563,T0,question_reducer,1.0,3.6.0,2.0
70443328,18563,T0,question_reducer,,3.6.0,3.0
70443330,18563,T0,question_reducer,2.0,3.6.0,1.0
70443332,18563,T0,question_reducer,2.0,3.6.0,1.0
70443333,18563,T0,question_reducer,3.0,3.6.0,
70443336,18563,T0,question_reducer,2.0,3.6.0,1.0
70443337,18563,T0,question_reducer,3.0,3.6.0,
70443339,18563,T0,question_reducer,3.0,3.6.0,
70443341,18563,T0,question_reducer,3.0,3.6.0,
70443342,18563,T0,question_reducer,3.0,3.6.0,
70443345,18563,T0,question_reducer,1.0,3.6.0,2.0
70443347,18563,T0,question_reducer,1.0,3.6.0,3.0
70443348,18563,T0,question_reducer,1.0,3.6.0,2.0
70443351,18563,T0,question_reducer,2.0,3.6.0,1.0
70443352,18563,T0,question_reducer,3.0,3.6.0,
70443354,18563,T0,question_reducer,1.0,3.6.0,2.0
70443355,18563,T0,question_reducer,2.0,3.6.0,1.0
70443358,18563,T0,question_reducer,3.0,3.6.0,
70443359,18563,T0,question_reducer,3.0,3.6.0,
70443360,18563,T0,question_reducer,3.0,3.6.0,
70443363,18563,T0,question_reducer,1.0,3.6.0,2.0
70443365,18563,T0,question_reducer,3.0,3.6.0,
70443367,18563,T0,question_reducer,2.0,3.6.0,1.0
70443369,18563,T0,question_reducer,3.0,3.6.0,
70443371,18563,T0,question_reducer,3.0,3.6.0,
70443374,18563,T0,question_reducer,3.0,3.6.0,
70443375,18563,T0,question_reducer,3.0,3.6.0,
70443376,18563,T0,question_reducer,3.0,3.6.0,
70443377,18563,T0,question_reducer,3.0,3.6.0,
70443379,18563,T0,question_reducer,2.0,3.6.0,1.0
70443382,18563,T0,question_reducer,3.0,3.6.0,
70443384,18563,T0,question_reducer,3.0,3.6.0,
70443386,18563,T0,question_reducer,3.0,3.6.0,
70443387,18563,T0,question_reducer,2.0,3.6.0,1.0
70443390,18563,T0,question_reducer,2.0,3.6.0,1.0
70443391,18563,T0,question_reducer,2.0,3.6.0,1.0
70443392,18563,T0,question_reducer,3.0,3.6.0,
70443394,18563,T0,question_reducer,2.0,3.6.0,1.0
70443395,18563,T0,question_reducer,3.0,3.6.0,
70443397,18563,T0,question_reducer,3.0,3.6.0,
70443398,18563,T0,question_reducer,3.0,3.6.0,
70443400,18563,T0,question_reducer,3.0,3.6.0,
70443401,18563,T0,question_reducer,2.0,3.6.0,1.0
70443403,18563,T0,question_reducer,2.0,3.6.0,1.0
70443405,18563,T0,question_reducer,3.0,3.6.0,
70443406,18563,T0,question_reducer,2.0,3.6.0,1.0
70443407,18563,T0,question_reducer,3.0,3.6.0,
70443409,18563,T0,question_reducer,2.0,3.6.0,1.0
70443411,18563,T0,question_reducer,3.0,3.6.0,
70443413,18563,T0,question_reducer,3.0,3.6.0,
70443414,18563,T0,question_reducer,3.0,3.6.0,
70443416,18563,T0,question_reducer,2.0,3.6.0,1.0
70443417,18563,T0,question_reducer,3.0,3.6.0,
70443418,18563,T0,question_reducer,2.0,3.6.0,1.0
70443419,18563,T0,question_reducer,2.0,3.6.0,1.0
70443420,18563,T0,question_reducer,3.0,3.6.0,
70443422,18563,T0,question_reducer,3.0,3.6.0,
70443424,18563,T0,question_reducer,2.0,3.6.0,1.0
70443425,18563,T0,question_reducer,3.0,3.6.0,
70443426,18563,T0,question_reducer,3.0,3.6.0,
70443429,18563,T0,question_reducer,3.0,3.6.0,
70443430,18563,T0,question_reducer,2.0,3.6.0,1.0
70443431,18563,T0,question_reducer,3.0,3.6.0,
70443433,18563,T0,question_reducer,3.0,3.6.0,
70443434,18563,T0,question_reducer,3.0,3.6.0,
70443436,18563,T0,question_reducer,2.0,3.6.0,1.0
70443437,18563,T0,question_reducer,1.0,3.6.0,2.0
70443438,18563,T0,question_reducer,3.0,3.6.0,
70443439,18563,T0,question_reducer,2.0,3.6.0,1.0
70443440,18563,T0,question_reducer,3.0,3.6.0,
70443443,18563,T0,question_reducer,2.0,3.6.0,1.0
70443444,18563,T0,question_reducer,1.0,3.6.0,2.0
70443445,18563,T0,question_reducer,3.0,3.6.0,
70443447,18563,T0,question_reducer,2.0,3.6.0,1.0
70443448,18563,T0,question_reducer,2.0,3.6.0,1.0
70443450,18563,T0,question_reducer,3.0,3.6.0,
70443451,18563,T0,question_reducer,3.0,3.6.0,
70443452,18563,T0,question_reducer,2.0,3.6.0,1.0
70443453,18563,T0,question_reducer,2.0,3.6.0,1.0
70443454,18563,T0,question_reducer,3.0,3.6.0,
70443456,18563,T0,question_reducer,2.0,3.6.0,1.0
70443459,18563,T0,question_reducer,3.0,3.6.0,
70443461,18563,T0,question_reducer,3.0,3.6.0,
70443462,18563,T0,question_reducer,3.0,3.6.0,
70443465,18563,T0,question_reducer,3.0,3.6.0,
70443466,18563,T0,question_reducer,3.0,3.6.0,
70443468,18563,T0,question_reducer,2.0,3.6.0,1.0
70443471,18563,T0,question_reducer,2.0,3.6.0,1.0
70443472,18563,T0,question_reducer,3.0,3.6.0,
70443473,18563,T0,question_reducer,3.0,3.6.0,
70443474,18563,T0,question_reducer,2.0,3.6.0,1.0
70443478,18563,T0,question_reducer,3.0,3.6.0,
70443479,18563,T0,question_reducer,2.0,3.6.0,1.0
70443481,18563,T0,question_reducer,3.0,3.6.0,
70443482,18563,T0,question_reducer,3.0,3.6.0,
70443483,18563,T0,question_reducer,3.0,3.6.0,
70443486,18563,T0,question_reducer,2.0,3.6.0,1.0
70443488,18563,T0,question_reducer,3.0,3.6.0,
70443490,18563,T0,question_reducer,2.0,3.6.0,1.0
70443491,18563,T0,question_reducer,3.0,3.6.0,
70443494,18563,T0,question_reducer,3.0,3.6.0,
70443497,18563,T0,question_reducer,3.0,3.6.0,
70443498,18563,T0,question_reducer,2.0,3.6.0,1.0
70443500,18563,T0,question_reducer,3.0,3.6.0,
70443501,18563,T0,question_reducer,2.0,3.6.0,1.0
70443503,18563,T0,question_reducer,3.0,3.6.0,
70443508,18563,T0,question_reducer,2.0,3.6.0,1.0
70443510,18563,T0,question_reducer,3.0,3.6.0,
70443511,18563,T0,question_reducer,3.0,3.6.0,
70443515,18563,T0,question_reducer,3.0,3.6.0,
70443516,18563,T0,question_reducer,3.0,3.6.0,
70443518,18563,T0,question_reducer,3.0,3.6.0,
70443519,18563,T0,question_reducer,2.0,3.6.0,1.0
70443520,18563,T0,question_reducer,3.0,3.6.0,
70443523,18563,T0,question_reducer,3.0,3.6.0,
70443524,18563,T0,question_reducer,3.0,3.6.0,
70443526,18563,T0,question_reducer,3.0,3.6.0,
70443527,18563,T0,question_reducer,3.0,3.6.0,
70443528,18563,T0,question_reducer,2.0,3.6.0,1.0
70443531,18563,T0,question_reducer,2.0,3.6.0,1.0
70443532,18563,T0,question_reducer,1.0,3.6.0,2.0
70443533,18563,T0,question_reducer,3.0,3.6.0,
70443535,18563,T0,question_reducer,2.0,3.6.0,1.0
70443537,18563,T0,question_reducer,3.0,3.6.0,
70443538,18563,T0,question_reducer,2.0,3.6.0,1.0
70443540,18563,T0,question_reducer,4.0,3.6.0,
70443541,18563,T0,question_reducer,3.0,3.6.0,
70443542,18563,T0,question_reducer,3.0,3.6.0,
70443544,18563,T0,question_reducer,3.0,3.6.0,
70443546,18563,T0,question_reducer,3.0,3.6.0,
70443547,18563,T0,question_reducer,2.0,3.6.0,1.0
70443548,18563,T0,question_reducer,3.0,3.6.0,
70443551,18563,T0,question_reducer,3.0,3.6.0,
70443553,18563,T0,question_reducer,2.0,3.6.0,1.0
70443554,18563,T0,question_reducer,3.0,3.6.0,
70443555,18563,T0,question_reducer,2.0,3.6.0,1.0
70443557,18563,T0,question_reducer,2.0,3.6.0,1.0
70443558,18563,T0,question_reducer,3.0,3.6.0,
70443560,18563,T0,question_reducer,3.0,3.6.0,
70443561,18563,T0,question_reducer,2.0,3.6.0,1.0
70443563,18563,T0,question_reducer,2.0,3.6.0,1.0
70443564,18563,T0,question_reducer,3.0,3.6.0,
70443566,18563,T0,question_reducer,3.0,3.6.0,1.0
70443567,18563,T0,question_reducer,3.0,3.6.0,
70443568,18563,T0,question_reducer,2.0,3.6.0,1.0
70443570,18563,T0,question_reducer,3.0,3.6.0,
70443572,18563,T0,question_reducer,3.0,3.6.0,
70443574,18563,T0,question_reducer,3.0,3.6.0,
70443575,18563,T0,question_reducer,2.0,3.6.0,1.0
70443576,18563,T0,question_reducer,2.0,3.6.0,1.0
70443578,18563,T0,question_reducer,3.0,3.6.0,
70443579,18563,T0,question_reducer,3.0,3.6.0,
70443581,18563,T0,question_reducer,3.0,3.6.0,
70443582,18563,T0,question_reducer,3.0,3.6.0,
70443584,18563,T0,question_reducer,2.0,3.6.0,1.0
70443585,18563,T0,question_reducer,3.0,3.6.0,
70443587,18563,T0,question_reducer,2.0,3.6.0,1.0
70443589,18563,T0,question_reducer,2.0,3.6.0,1.0
70443590,18563,T0,question_reducer,3.0,3.6.0,
70443591,18563,T0,question_reducer,4.0,3.6.0,
70443593,18563,T0,question_reducer,3.0,3.6.0,
70443594,18563,T0,question_reducer,3.0,3.6.0,
70443596,18563,T0,question_reducer,3.0,3.6.0,
70443598,18563,T0,question_reducer,2.0,3.6.0,1.0
70443599,18563,T0,question_reducer,2.0,3.6.0,1.0
70443600,18563,T0,question_reducer,1.0,3.6.0,2.0
70443601,18563,T0,question_reducer,1.0,3.6.0,2.0
70443604,18563,T0,question_reducer,2.0,3.6.0,1.0
70443605,18563,T0,question_reducer,1.0,3.6.0,2.0
70443607,18563,T0,question_reducer,,3.6.0,3.0
70443609,18563,T0,question_reducer,2.0,3.6.0,1.0
70443611,18563,T0,question_reducer,2.0,3.6.0,1.0
70443612,18563,T0,question_reducer,1.0,3.6.0,2.0
70443613,18563,T0,question_reducer,2.0,3.6.0,1.0
70443614,18563,T0,question_reducer,1.0,3.6.0,2.0
70443615,18563,T0,question_reducer,2.0,3.6.0,1.0
70443616,18563,T0,question_reducer,2.0,3.6.0,1.0
70443617,18563,T0,question_reducer,3.0,3.6.0,
70443618,18563,T0,question_reducer,2.0,3.6.0,1.0
70443619,18563,T0,question_reducer,3.0,3.6.0,
70443620,18563,T0,question_reducer,2.0,3.6.0,1.0
70443621,18563,T0,question_reducer,3.0,3.6.0,
70443622,18563,T0,question_reducer,3.0,3.6.0,
70443623,18563,T0,question_reducer,1.0,3.6.0,2.0
70443624,18563,T0,question_reducer,1.0,3.6.0,2.0
70443625,18563,T0,question_reducer,3.0,3.6.0,
70443626,18563,T0,question_reducer,3.0,3.6.0,
70443627,18563,T0,question_reducer,3.0,3.6.0,
70443628,18563,T0,question_reducer,2.0,3.6.0,1.0
70443629,18563,T0,question_reducer,3.0,3.6.0,
70443630,18563,T0,question_reducer,4.0,3.6.0,
70443631,18563,T0,question_reducer,2.0,3.6.0,1.0
70443632,18563,T0,question_reducer,2.0,3.6.0,1.0
70443633,18563,T0,question_reducer,,3.6.0,3.0
70443634,18563,T0,question_reducer,2.0,3.6.0,1.0
70443635,18563,T0,question_reducer,1.0,3.6.0,2.0
70443636,18563,T0,question_reducer,1.0,3.6.0,2.0
70443637,18563,T0,question_reducer,2.0,3.6.0,1.0
70443638,18563,T0,question_reducer,3.0,3.6.0,
70443639,18563,T0,question_reducer,3.0,3.6.0,
70443640,18563,T0,question_reducer,2.0,3.6.0,1.0
70443641,18563,T0,question_reducer,3.0,3.6.0,
70443642,18563,T0,question_reducer,2.0,3.6.0,1.0
70443643,18563,T0,question_reducer,3.0,3.6.0,
70443644,18563,T0,question_reducer,3.0,3.6.0,
70443645,18563,T0,question_reducer,1.0,3.6.0,2.0
70443646,18563,T0,question_reducer,2.0,3.6.0,1.0
70443647,18563,T0,question_reducer,3.0,3.6.0,1.0
70443648,18563,T0,question_reducer,3.0,3.6.0,
70443649,18563,T0,question_reducer,3.0,3.6.0,
70443650,18563,T0,question_reducer,2.0,3.6.0,1.0
70443651,18563,T0,question_reducer,3.0,3.6.0,
70443652,18563,T0,question_reducer,3.0,3.6.0,
70443653,18563,T0,question_reducer,2.0,3.6.0,1.0
70443654,18563,T0,question_reducer,1.0,3.6.0,2.0
70443655,18563,T0,question_reducer,1.0,3.6.0,2.0
70443656,18563,T0,question_reducer,1.0,3.6.0,2.0
70443657,18563,T0,question_reducer,3.0,3.6.0,
70443658,18563,T0,question_reducer,2.0,3.6.0,1.0
70443659,18563,T0,question_reducer,4.0,3.6.0,
70443660,18563,T0,question_reducer,2.0,3.6.0,1.0
70443661,18563,T0,question_reducer,2.0,3.6.0,1.0
70443662,18563,T0,question_reducer,,3.6.0,3.0
70443663,18563,T0,question_reducer,2.0,3.6.0,1.0
70443664,18563,T0,question_reducer,1.0,3.6.0,2.0
70443665,18563,T0,question_reducer,3.0,3.6.0,
70443666,18563,T0,question_reducer,2.0,3.6.0,1.0
70443667,18563,T0,question_reducer,1.0,3.6.0,2.0
70443668,18563,T0,question_reducer,3.0,3.6.0,
70443669,18563,T0,question_reducer,,3.6.0,3.0
70443670,18563,T0,question_reducer,3.0,3.6.0,
70443671,18563,T0,question_reducer,2.0,3.6.0,1.0
70443672,18563,T0,question_reducer,,3.6.0,3.0
70443673,18563,T0,question_reducer,1.0,3.6.0,2.0
70443674,18563,T0,question_reducer,,3.6.0,3.0
70443675,18563,T0,question_reducer,3.0,3.6.0,
70443676,18563,T0,question_reducer,3.0,3.6.0,
70443677,18563,T0,question_reducer,3.0,3.6.0,
70443678,18563,T0,question_reducer,3.0,3.6.0,
70443679,18563,T0,question_reducer,2.0,3.6.0,1.0
70443680,18563,T0,question_reducer,3.0,3.6.0,
70443681,18563,T0,question_reducer,3.0,3.6.0,
70443682,18563,T0,question_reducer,3.0,3.6.0,
70443683,18563,T0,question_reducer,3.0,3.6.0,
70443684,18563,T0,question_reducer,3.0,3.6.0,
70443685,18563,T0,question_reducer,3.0,3.6.0,
70443686,18563,T0,question_reducer,3.0,3.6.0,
70443687,18563,T0,question_reducer,3.0,3.6.0,
70443688,18563,T0,question_reducer,3.0,3.6.0,
70443689,18563,T0,question_reducer,2.0,3.6.0,1.0
70443690,18563,T0,question_reducer,3.0,3.6.0,
70443691,18563,T0,question_reducer,3.0,3.6.0,
70443692,18563,T0,question_reducer,3.0,3.6.0,
70443693,18563,T0,question_reducer,2.0,3.6.0,1.0
70443694,18563,T0,question_reducer,2.0,3.6.0,1.0
70443695,18563,T0,question_reducer,3.0,3.6.0,
70443696,18563,T0,question_reducer,3.0,3.6.0,
70443697,18563,T0,question_reducer,3.0,3.6.0,
70443698,18563,T0,question_reducer,2.0,3.6.0,1.0
70443699,18563,T0,question_reducer,3.0,3.6.0,
70443700,18563,T0,question_reducer,3.0,3.6.0,
70443701,18563,T0,question_reducer,2.0,3.6.0,1.0
70443702,18563,T0,question_reducer,3.0,3.6.0,
70443703,18563,T0,question_reducer,1.0,3.6.0,2.0
70443704,18563,T0,question_reducer,3.0,3.6.0,
70443705,18563,T0,question_reducer,2.0,3.6.0,1.0
70443706,18563,T0,question_reducer,2.0,3.6.0,1.0
70443707,18563,T0,question_reducer,,3.6.0,3.0
70443708,18563,T0,question_reducer,1.0,3.6.0,2.0
70443709,18563,T0,question_reducer,2.0,3.6.0,1.0
70443710,18563,T0,question_reducer,2.0,3.6.0,1.0
70443711,18563,T0,question_reducer,3.0,3.6.0,
70443712,18563,T0,question_reducer,2.0,3.6.0,1.0
70443713,18563,T0,question_reducer,2.0,3.6.0,1.0
70443714,18563,T0,question_reducer,2.0,3.6.0,1.0
70443715,18563,T0,question_reducer,1.0,3.6.0,2.0
70443716,18563,T0,question_reducer,2.0,3.6.0,1.0
70443717,18563,T0,question_reducer,3.0,3.6.0,
70443718,18563,T0,question_reducer,3.0,3.6.0,
70443719,18563,T0,question_reducer,3.0,3.6.0,
70443720,18563,T0,question_reducer,3.0,3.6.0,
70443721,18563,T0,question_reducer,3.0,3.6.0,
70443722,18563,T0,question_reducer,3.0,3.6.0,
70443723,18563,T0,question_reducer,3.0,3.6.0,
70443724,18563,T0,question_reducer,3.0,3.6.0,
70443725,18563,T0,question_reducer,3.0,3.6.0,
70443726,18563,T0,question_reducer,3.0,3.6.0,
70443727,18563,T0,question_reducer,3.0,3.6.0,
70443728,18563,T0,question_reducer,3.0,3.6.0,
70443729,18563,T0,question_reducer,3.0,3.6.0,
70443730,18563,T0,question_reducer,3.0,3.6.0,
70443732,18563,T0,question_reducer,3.0,3.6.0,
70443733,18563,T0,question_reducer,1.0,3.6.0,2.0
70443735,18563,T0,question_reducer,3.0,3.6.0,
70443736,18563,T0,question_reducer,3.0,3.6.0,
70443738,18563,T0,question_reducer,3.0,3.6.0,
70443739,18563,T0,question_reducer,3.0,3.6.0,
70443740,18563,T0,question_reducer,3.0,3.6.0,
70443742,18563,T0,question_reducer,3.0,3.6.0,
70443744,18563,T0,question_reducer,3.0,3.6.0,
70443745,18563,T0,question_reducer,3.0,3.6.0,
70443746,18563,T0,question_reducer,3.0,3.6.0,
70443747,18563,T0,question_reducer,2.0,3.6.0,1.0
70443749,18563,T0,question_reducer,3.0,3.6.0,
70443751,18563,T0,question_reducer,3.0,3.6.0,
70443752,18563,T0,question_reducer,3.0,3.6.0,
70443753,18563,T0,question_reducer,3.0,3.6.0,
70443754,18563,T0,question_reducer,3.0,3.6.0,
70443756,18563,T0,question_reducer,3.0,3.6.0,
70443760,18563,T0,question_reducer,3.0,3.6.0,
70443761,18563,T0,question_reducer,3.0,3.6.0,
70443762,18563,T0,question_reducer,3.0,3.6.0,
70443764,18563,T0,question_reducer,3.0,3.6.0,
70443766,18563,T0,question_reducer,2.0,3.6.0,1.0
70443769,18563,T0,question_reducer,3.0,3.6.0,
70443770,18563,T0,question_reducer,3.0,3.6.0,
70443772,18563,T0,question_reducer,3.0,3.6.0,
70443774,18563,T0,question_reducer,3.0,3.6.0,
70443776,18563,T0,question_reducer,3.0,3.6.0,
70443778,18563,T0,question_reducer,3.0,3.6.0,
70443779,18563,T0,question_reducer,3.0,3.6.0,
70443780,18563,T0,question_reducer,2.0,3.6.0,1.0
70443782,18563,T0,question_reducer,3.0,3.6.0,
70443784,18563,T0,question_reducer,3.0,3.6.0,
70443785,18563,T0,question_reducer,3.0,3.6.0,
70443788,18563,T0,question_reducer,3.0,3.6.0,
70443789,18563,T0,question_reducer,3.0,3.6.0,
70443790,18563,T0,question_reducer,2.0,3.6.0,1.0
70443793,18563,T0,question_reducer,2.0,3.6.0,1.0
70443794,18563,T0,question_reducer,1.0,3.6.0,2.0
70443796,18563,T0,question_reducer,1.0,3.6.0,2.0
70443797,18563,T0,question_reducer,1.0,3.6.0,2.0
70443799,18563,T0,question_reducer,2.0,3.6.0,1.0
70443802,18563,T0,question_reducer,3.0,3.6.0,
70443804,18563,T0,question_reducer,3.0,3.6.0,
70443805,18563,T0,question_reducer,3.0,3.6.0,
70443806,18563,T0,question_reducer,2.0,3.6.0,1.0
70443808,18563,T0,question_reducer,3.0,3.6.0,
70443810,18563,T0,question_reducer,3.0,3.6.0,
70443812,18563,T0,question_reducer,2.0,3.6.0,1.0
70443813,18563,T0,question_reducer,3.0,3.6.0,
70443814,18563,T0,question_reducer,3.0,3.6.0,
70443816,18563,T0,question_reducer,3.0,3.6.0,
70443818,18563,T0,question_reducer,3.0,3.6.0,
70443820,18563,T0,question_reducer,3.0,3.6.0,
70443821,18563,T0,question_reducer,3.0,3.6.0,
70443823,18563,T0,question_reducer,3.0,3.6.0,
70443825,18563,T0,question_reducer,3.0,3.6.0,
70443826,18563,T0,question_reducer,3.0,3.6.0,
70443827,18563,T0,question_reducer,3.0,3.6.0,
70443829,18563,T0,question_reducer,3.0,3.6.0,
70443830,18563,T0,question_reducer,3.0,3.6.0,
70443831,18563,T0,question_reducer,3.0,3.6.0,
70443833,18563,T0,question_reducer,,3.6.0,3.0
70443834,18563,T0,question_reducer,3.0,3.6.0,
70443835,18563,T0,question_reducer,1.0,3.6.0,2.0
70443838,18563,T0,question_reducer,1.0,3.6.0,2.0
70443839,18563,T0,question_reducer,,3.6.0,3.0
70443841,18563,T0,question_reducer,2.0,3.6.0,1.0
70443842,18563,T0,question_reducer,2.0,3.6.0,1.0
70443843,18563,T0,question_reducer,,3.6.0,3.0
70443845,18563,T0,question_reducer,1.0,3.6.0,2.0
70443847,18563,T0,question_reducer,2.0,3.6.0,1.0
70443848,18563,T0,question_reducer,1.0,3.6.0,2.0
70443849,18563,T0,question_reducer,1.0,3.6.0,2.0
70443850,18563,T0,question_reducer,1.0,3.6.0,2.0
70443853,18563,T0,question_reducer,1.0,3.6.0,2.0
70443854,18563,T0,question_reducer,2.0,3.6.0,1.0
70443855,18563,T0,question_reducer,1.0,3.6.0,2.0
70443857,18563,T0,question_reducer,1.0,3.6.0,2.0
70443858,18563,T0,question_reducer,1.0,3.6.0,2.0
70443860,18563,T0,question_reducer,1.0,3.6.0,2.0
70443861,18563,T0,question_reducer,1.0,3.6.0,2.0
70443863,18563,T0,question_reducer,3.0,3.6.0,
70443864,18563,T0,question_reducer,,3.6.0,3.0
70443865,18563,T0,question_reducer,2.0,3.6.0,1.0
70443867,18563,T0,question_reducer,2.0,3.6.0,
70443869,18563,T0,question_reducer,3.0,3.6.0,
70443871,18563,T0,question_reducer,,3.6.0,3.0
70443872,18563,T0,question_reducer,,3.6.0,3.0
70443873,18563,T0,question_reducer,,3.6.0,3.0
70443876,18563,T0,question_reducer,1.0,3.6.0,2.0
70443877,18563,T0,question_reducer,,3.6.0,3.0
70443878,18563,T0,question_reducer,3.0,3.6.0,
70443879,18563,T0,question_reducer,3.0,3.6.0,
70443882,18563,T0,question_reducer,2.0,3.6.0,1.0
70443883,18563,T0,question_reducer,1.0,3.6.0,2.0
70443884,18563,T0,question_reducer,3.0,3.6.0,
70443885,18563,T0,question_reducer,1.0,3.6.0,2.0
70443886,18563,T0,question_reducer,1.0,3.6.0,2.0
70443889,18563,T0,question_reducer,,3.6.0,3.0
70443891,18563,T0,question_reducer,1.0,3.6.0,2.0
70443892,18563,T0,question_reducer,1.0,3.6.0,2.0
70443893,18563,T0,question_reducer,2.0,3.6.0,1.0
70443894,18563,T0,question_reducer,2.0,3.6.0,1.0
70443896,18563,T0,question_reducer,,3.6.0,3.0
70443898,18563,T0,question_reducer,1.0,3.6.0,2.0
70443899,18563,T0,question_reducer,1.0,3.6.0,2.0
70443900,18563,T0,question_reducer,1.0,3.6.0,2.0
70443902,18563,T0,question_reducer,3.0,3.6.0,
70443904,18563,T0,question_reducer,2.0,3.6.0,1.0
70443906,18563,T0,question_reducer,3.0,3.6.0,1.0
70443907,18563,T0,question_reducer,,3.6.0,3.0
70443908,18563,T0,question_reducer,1.0,3.6.0,2.0
70443910,18563,T0,question_reducer,2.0,3.6.0,1.0
70443912,18563,T0,question_reducer,,3.6.0,4.0
70443914,18563,T0,question_reducer,,3.6.0,4.0
70443915,18563,T0,question_reducer,,3.6.0,3.0
70443917,18563,T0,question_reducer,,3.6.0,3.0
70443918,18563,T0,question_reducer,,3.6.0,3.0
70443920,18563,T0,question_reducer,,3.6.0,3.0
70443923,18563,T0,question_reducer,1.0,3.6.0,2.0
70443924,18563,T0,question_reducer,,3.6.0,3.0
70443925,18563,T0,question_reducer,,3.6.0,3.0
70443927,18563,T0,question_reducer,2.0,3.6.0,1.0
70443929,18563,T0,question_reducer,,3.6.0,3.0
70443931,18563,T0,question_reducer,1.0,3.6.0,3.0
70443933,18563,T0,question_reducer,1.0,3.6.0,2.0
70443934,18563,T0,question_reducer,2.0,3.6.0,1.0
70443935,18563,T0,question_reducer,3.0,3.6.0,
70443938,18563,T0,question_reducer,2.0,3.6.0,1.0
70443940,18563,T0,question_reducer,1.0,3.6.0,2.0
70443941,18563,T0,question_reducer,3.0,3.6.0,
70443942,18563,T0,question_reducer,3.0,3.6.0,
